Building,Date,SSID,Addr,RSSI
02_06_2021,22.1,eduroam,3890a54cc221,-93.0
02_06_2021,22.1,telephone,3890a54cc222,-93.0
02_06_2021,22.1,eduroam,3890a5600241,-94.0
02_06_2021,22.1,telephone,3890a549a1e2,-94.0
02_06_2021,22.1,uha,3890a54cc220,-96.0
02_06_2021,22.1,telephone,3890a5600242,-96.0
02_06_2021,22.1,eduroam,3890a549a1e1,-96.0
02_06_2021,22.1,uha,3890a5600240,-97.0
02_06_2021,22.1,uha,3890a549a1e0,-97.0
02_06_2021,22.1,P.H. EST PARMI NOUS,6ec7ece83154,-62.0
02_06_2021,22.1,eduroam,3890a5298a01,-66.0
02_06_2021,22.1,uha,3890a5298a00,-67.0
02_06_2021,22.1,telephone,3890a5298a02,-67.0
02_06_2021,22.1,uha,3890a5600b40,-72.0
02_06_2021,22.1,eduroam,3890a5600b41,-73.0
02_06_2021,22.1,telephone,3890a5600b42,-73.0
02_06_2021,22.1,uha,3890a5573840,-84.0
02_06_2021,22.1,telephone,3890a5573842,-84.0
02_06_2021,22.1,eduroam,3890a5573841,-85.0
02_06_2021,22.1,telephone,3890a5503e62,-87.0
02_06_2021,22.1,uha,3890a5505380,-88.0
02_06_2021,22.1,uha,3890a5503e60,-88.0
02_06_2021,22.1,eduroam,3890a5503e61,-88.0
02_06_2021,22.1,eduroam,3890a5505381,-89.0
02_06_2021,22.1,telephone,3890a5505382,-90.0
02_06_2021,22.1,telephone,3890a5242282,-90.0
02_06_2021,22.1,uha,3890a5242280,-91.0
02_06_2021,22.1,eduroam,3890a5242281,-91.0
02_06_2021,22.1,eduroam,3890a54cc221,-92.0
02_06_2021,22.1,uha,3890a54ca360,-93.0
02_06_2021,22.1,telephone,3890a54cc222,-93.0
02_06_2021,22.1,telephone,3890a54ca362,-94.0
02_06_2021,22.1,eduroam,3890a54ca361,-95.0
02_06_2021,22.1,uha,3890a54cc220,-95.0
02_06_2021,22.1,uha,3890a5600240,-95.0
02_06_2021,22.1,telephone,3890a549a1e2,-96.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-59.0
02_06_2021,23.0,telephone,3890a5298a02,-65.0
02_06_2021,23.0,uha,3890a5298a00,-65.0
02_06_2021,23.0,eduroam,3890a5298a01,-65.0
02_06_2021,23.0,uha,3890a5503e60,-80.0
02_06_2021,23.0,eduroam,3890a5503e61,-80.0
02_06_2021,23.0,telephone,3890a5503e62,-80.0
02_06_2021,23.0,eduroam,3890a5600b41,-85.0
02_06_2021,23.0,telephone,3890a5600b42,-85.0
02_06_2021,23.0,uha,3890a5600b40,-86.0
02_06_2021,23.0,uha,3890a5573840,-88.0
02_06_2021,23.0,telephone,3890a5573842,-89.0
02_06_2021,23.0,eduroam,3890a5573841,-90.0
02_06_2021,23.0,uha,3890a5505380,-92.0
02_06_2021,23.0,telephone,3890a5505382,-92.0
02_06_2021,23.0,uha,3890a54ca360,-93.0
02_06_2021,23.0,eduroam,3890a5505381,-93.0
02_06_2021,23.0,eduroam,3890a54ca361,-94.0
02_06_2021,23.0,telephone,3890a54ca362,-94.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-61.0
02_06_2021,23.0,uha,3890a5298a00,-67.0
02_06_2021,23.0,eduroam,3890a5298a01,-67.0
02_06_2021,23.0,telephone,3890a5298a02,-67.0
02_06_2021,23.0,telephone,3890a5503e62,-80.0
02_06_2021,23.0,uha,3890a5503e60,-81.0
02_06_2021,23.0,eduroam,3890a5503e61,-81.0
02_06_2021,23.0,uha,3890a5600b40,-84.0
02_06_2021,23.0,eduroam,3890a5600b41,-85.0
02_06_2021,23.0,telephone,3890a5600b42,-85.0
02_06_2021,23.0,eduroam,3890a5505381,-90.0
02_06_2021,23.0,telephone,3890a5505382,-90.0
02_06_2021,23.0,uha,3890a5505380,-91.0
02_06_2021,23.0,eduroam,3890a5573841,-92.0
02_06_2021,23.0,uha,3890a5573840,-93.0
02_06_2021,23.0,eduroam,3890a54ca361,-94.0
02_06_2021,23.0,telephone,3890a54ca362,-95.0
02_06_2021,23.0,uha,3890a54ca360,-95.0
02_06_2021,23.0,telephone,3890a5573842,-96.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-58.0
02_06_2021,23.0,uha,3890a5298a00,-70.0
02_06_2021,23.0,eduroam,3890a5298a01,-70.0
02_06_2021,23.0,telephone,3890a5298a02,-72.0
02_06_2021,23.0,uha,3890a5503e60,-82.0
02_06_2021,23.0,eduroam,3890a5503e61,-82.0
02_06_2021,23.0,telephone,3890a5503e62,-82.0
02_06_2021,23.0,eduroam,3890a5600b41,-86.0
02_06_2021,23.0,uha,3890a5600b40,-87.0
02_06_2021,23.0,telephone,3890a5600b42,-88.0
02_06_2021,23.0,uha,3890a5505380,-90.0
02_06_2021,23.0,eduroam,3890a5573841,-90.0
02_06_2021,23.0,telephone,3890a5573842,-90.0
02_06_2021,23.0,uha,3890a5573840,-91.0
02_06_2021,23.0,eduroam,3890a5505381,-91.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-58.0
02_06_2021,23.0,uha,3890a5298a00,-63.0
02_06_2021,23.0,eduroam,3890a5298a01,-63.0
02_06_2021,23.0,telephone,3890a5298a02,-63.0
02_06_2021,23.0,telephone,3890a5503e62,-77.0
02_06_2021,23.0,eduroam,3890a5503e61,-78.0
02_06_2021,23.0,uha,3890a5503e60,-80.0
02_06_2021,23.0,uha,3890a5600b40,-87.0
02_06_2021,23.0,telephone,3890a5600b42,-87.0
02_06_2021,23.0,eduroam,3890a5600b41,-89.0
02_06_2021,23.0,eduroam,3890a5505381,-90.0
02_06_2021,23.0,telephone,3890a5573842,-93.0
02_06_2021,23.0,uha,3890a5573840,-94.0
02_06_2021,23.0,telephone,3890a5298a02,-63.0
02_06_2021,23.0,uha,3890a5298a00,-64.0
02_06_2021,23.0,eduroam,3890a5298a01,-64.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-66.0
02_06_2021,23.0,telephone,3890a5600b42,-86.0
02_06_2021,23.0,uha,3890a5600b40,-86.0
02_06_2021,23.0,eduroam,3890a5503e61,-87.0
02_06_2021,23.0,telephone,3890a5503e62,-87.0
02_06_2021,23.0,eduroam,3890a5600b41,-87.0
02_06_2021,23.0,uha,3890a5503e60,-88.0
02_06_2021,23.0,uha,3890a5505380,-90.0
02_06_2021,23.0,uha,3890a5298a00,-66.0
02_06_2021,23.0,telephone,3890a5298a02,-66.0
02_06_2021,23.0,eduroam,3890a5298a01,-66.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-73.0
02_06_2021,23.0,eduroam,3890a5600b41,-77.0
02_06_2021,23.0,uha,3890a5600b40,-78.0
02_06_2021,23.0,telephone,3890a5600b42,-79.0
02_06_2021,23.0,telephone,3890a5503e62,-82.0
02_06_2021,23.0,eduroam,3890a5503e61,-82.0
02_06_2021,23.0,uha,3890a5503e60,-83.0
02_06_2021,23.0,telephone,3890a5298a02,-64.0
02_06_2021,23.0,eduroam,3890a5298a01,-64.0
02_06_2021,23.0,uha,3890a5298a00,-65.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
02_06_2021,23.0,eduroam,3890a5600b41,-77.0
02_06_2021,23.0,telephone,3890a5600b42,-77.0
02_06_2021,23.0,uha,3890a5600b40,-78.0
02_06_2021,23.0,eduroam,3890a5503e61,-80.0
02_06_2021,23.0,telephone,3890a5503e62,-80.0
02_06_2021,23.0,uha,3890a5503e60,-81.0
02_06_2021,23.0,eduroam,3890a5573841,-93.0
02_06_2021,23.0,uha,3890a5573840,-94.0
02_06_2021,23.0,P.H. EST PARMI NOUS,6ec7ece83154,-52.0
02_06_2021,23.0,telephone,3890a5298a02,-66.0
02_06_2021,23.0,uha,3890a5298a00,-66.0
02_06_2021,23.0,eduroam,3890a5298a01,-66.0
02_06_2021,23.0,telephone,3890a5600b42,-77.0
02_06_2021,23.0,eduroam,3890a5600b41,-77.0
02_06_2021,23.0,uha,3890a5600b40,-77.0
02_06_2021,23.0,uha,3890a5503e60,-79.0
02_06_2021,23.0,eduroam,3890a5503e61,-79.0
02_06_2021,23.0,telephone,3890a5503e62,-80.0
02_06_2021,23.0,eduroam,3890a5573841,-90.0
02_06_2021,23.0,telephone,3890a5573842,-90.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-51.0
02_06_2021,23.1,telephone,3890a5298a02,-65.0
02_06_2021,23.1,eduroam,3890a5298a01,-66.0
02_06_2021,23.1,uha,3890a5298a00,-67.0
02_06_2021,23.1,uha,3890a5600b40,-77.0
02_06_2021,23.1,telephone,3890a5600b42,-77.0
02_06_2021,23.1,uha,3890a5503e60,-78.0
02_06_2021,23.1,telephone,3890a5503e62,-78.0
02_06_2021,23.1,eduroam,3890a5600b41,-78.0
02_06_2021,23.1,eduroam,3890a5503e61,-79.0
02_06_2021,23.1,eduroam,3890a5573841,-87.0
02_06_2021,23.1,uha,3890a5573840,-88.0
02_06_2021,23.1,telephone,3890a5573842,-88.0
02_06_2021,23.1,eduroam,3890a54ca361,-93.0
02_06_2021,23.1,telephone,3890a54ca362,-93.0
02_06_2021,23.1,uha,3890a54ca360,-95.0
02_06_2021,23.1,telephone,3890a549a1e2,-95.0
02_06_2021,23.1,eduroam,3890a549a1e1,-97.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,23.1,uha,3890a5298a00,-66.0
02_06_2021,23.1,eduroam,3890a5298a01,-67.0
02_06_2021,23.1,telephone,3890a5298a02,-67.0
02_06_2021,23.1,uha,3890a5503e60,-79.0
02_06_2021,23.1,telephone,3890a5503e62,-79.0
02_06_2021,23.1,eduroam,3890a5503e61,-80.0
02_06_2021,23.1,uha,3890a5600b40,-80.0
02_06_2021,23.1,eduroam,3890a5600b41,-80.0
02_06_2021,23.1,telephone,3890a5600b42,-80.0
02_06_2021,23.1,telephone,3890a5573842,-84.0
02_06_2021,23.1,eduroam,3890a5505381,-91.0
02_06_2021,23.1,telephone,3890a5505382,-91.0
02_06_2021,23.1,uha,3890a5505380,-92.0
02_06_2021,23.1,uha,3890a54ca360,-93.0
02_06_2021,23.1,telephone,3890a549a1e2,-96.0
02_06_2021,23.1,uha,3890a549a1e0,-97.0
02_06_2021,23.1,eduroam,3890a549a1e1,-97.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-61.0
02_06_2021,23.1,uha,3890a5298a00,-63.0
02_06_2021,23.1,telephone,3890a5298a02,-64.0
02_06_2021,23.1,eduroam,3890a5298a01,-64.0
02_06_2021,23.1,eduroam,3890a5503e61,-73.0
02_06_2021,23.1,uha,3890a5503e60,-74.0
02_06_2021,23.1,telephone,3890a5503e62,-74.0
02_06_2021,23.1,uha,3890a5600b40,-85.0
02_06_2021,23.1,eduroam,3890a5600b41,-85.0
02_06_2021,23.1,eduroam,3890a5573841,-85.0
02_06_2021,23.1,telephone,3890a5573842,-85.0
02_06_2021,23.1,telephone,3890a5600b42,-86.0
02_06_2021,23.1,uha,3890a5505380,-90.0
02_06_2021,23.1,uha,3890a5573840,-91.0
02_06_2021,23.1,telephone,3890a5505382,-91.0
02_06_2021,23.1,eduroam,3890a5505381,-93.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,23.1,eduroam,3890a5298a01,-62.0
02_06_2021,23.1,telephone,3890a5298a02,-62.0
02_06_2021,23.1,uha,3890a5298a00,-63.0
02_06_2021,23.1,uha,3890a5503e60,-79.0
02_06_2021,23.1,eduroam,3890a5503e61,-80.0
02_06_2021,23.1,telephone,3890a5503e62,-80.0
02_06_2021,23.1,uha,3890a5600b40,-81.0
02_06_2021,23.1,eduroam,3890a5600b41,-81.0
02_06_2021,23.1,telephone,3890a5600b42,-81.0
02_06_2021,23.1,uha,3890a5573840,-88.0
02_06_2021,23.1,eduroam,3890a5573841,-89.0
02_06_2021,23.1,eduroam,3890a5505381,-90.0
02_06_2021,23.1,uha,3890a54cc220,-92.0
02_06_2021,23.1,telephone,3890a5573842,-93.0
02_06_2021,23.1,uha,3890a5505380,-93.0
02_06_2021,23.1,uha,3890a549a1e0,-93.0
02_06_2021,23.1,telephone,3890a54cc222,-95.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-54.0
02_06_2021,23.1,telephone,3890a5298a02,-66.0
02_06_2021,23.1,uha,3890a5298a00,-67.0
02_06_2021,23.1,eduroam,3890a5298a01,-67.0
02_06_2021,23.1,eduroam,3890a5600b41,-81.0
02_06_2021,23.1,uha,3890a5600b40,-82.0
02_06_2021,23.1,telephone,3890a5600b42,-82.0
02_06_2021,23.1,eduroam,3890a5503e61,-88.0
02_06_2021,23.1,eduroam,3890a5573841,-88.0
02_06_2021,23.1,uha,3890a5503e60,-89.0
02_06_2021,23.1,telephone,3890a5503e62,-90.0
02_06_2021,23.1,uha,3890a5573840,-90.0
02_06_2021,23.1,uha,3890a54cc220,-94.0
02_06_2021,23.1,eduroam,3890a54cc221,-94.0
02_06_2021,23.1,telephone,3890a54cc222,-94.0
02_06_2021,23.1,P.H. EST PARMI NOUS,6ec7ece83154,-54.0
02_06_2021,23.1,telephone,3890a5298a02,-66.0
02_06_2021,23.1,eduroam,3890a5298a01,-66.0
02_06_2021,23.1,uha,3890a5298a00,-67.0
02_06_2021,23.1,uha,3890a5600b40,-86.0
02_06_2021,23.1,telephone,3890a5600b42,-86.0
02_06_2021,23.1,eduroam,3890a5600b41,-87.0
02_06_2021,23.1,telephone,3890a5573842,-87.0
02_06_2021,23.1,eduroam,3890a5503e61,-88.0
02_06_2021,23.1,uha,3890a5503e60,-89.0
02_06_2021,23.1,telephone,3890a5503e62,-89.0
02_06_2021,23.1,uha,3890a5573840,-89.0
02_06_2021,23.1,uha,3890a5505380,-92.0
02_06_2021,23.1,eduroam,3890a5505381,-92.0
02_06_2021,23.1,telephone,3890a5505382,-92.0
02_06_2021,23.1,eduroam,3890a5573841,-93.0
02_06_2021,23.1,telephone,3890a54cc222,-94.0
02_06_2021,23.1,eduroam,3890a54cc221,-94.0
02_06_2021,23.1,uha,3890a54cc220,-96.0
02_06_2021,24.0,uha,3890a5298a00,-54.0
02_06_2021,24.0,eduroam,3890a5298a01,-54.0
02_06_2021,24.0,telephone,3890a5298a02,-54.0
02_06_2021,24.0,P.H. EST PARMI NOUS,6ec7ece83154,-61.0
02_06_2021,24.0,uha,3890a5600b40,-79.0
02_06_2021,24.0,eduroam,3890a5600b41,-79.0
02_06_2021,24.0,telephone,3890a5600b42,-79.0
02_06_2021,24.0,telephone,3890a5505382,-85.0
02_06_2021,24.0,uha,3890a5505380,-85.0
02_06_2021,24.0,eduroam,3890a5505381,-85.0
02_06_2021,24.0,eduroam,3890a5503e61,-88.0
02_06_2021,24.0,uha,3890a5503e60,-88.0
02_06_2021,24.0,telephone,3890a5503e62,-90.0
02_06_2021,24.0,uha,3890a54ca360,-92.0
02_06_2021,24.0,telephone,3890a54ca362,-93.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,uha,3890a549a1e0,-94.0
02_06_2021,24.0,eduroam,3890a549a1e1,-95.0
02_06_2021,24.0,telephone,3890a549a1e2,-95.0
02_06_2021,24.0,uha,3890a5298a00,-52.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,eduroam,3890a54ca361,-93.0
02_06_2021,24.0,uha,3890a54ca360,-95.0
02_06_2021,24.0,telephone,3890a54ca362,-95.0
02_06_2021,24.0,uha,3890a5298a00,-54.0
02_06_2021,24.0,telephone,3890a5298a02,-54.0
02_06_2021,24.0,eduroam,3890a5298a01,-54.0
02_06_2021,24.0,telephone,3890a54ca362,-96.0
02_06_2021,24.0,uha,3890a5298a00,-55.0
02_06_2021,24.0,telephone,3890a5298a02,-55.0
02_06_2021,24.0,eduroam,3890a54ca361,-92.0
02_06_2021,24.0,uha,3890a54ca360,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-94.0
02_06_2021,24.0,uha,3890a5298a00,-54.0
02_06_2021,24.0,telephone,3890a5298a02,-54.0
02_06_2021,24.0,eduroam,3890a5298a01,-55.0
02_06_2021,24.0,uha,3890a54ca360,-92.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-95.0
02_06_2021,24.0,eduroam,3890a5298a01,-54.0
02_06_2021,24.0,telephone,3890a5298a02,-54.0
02_06_2021,24.0,uha,3890a5298a00,-56.0
02_06_2021,24.0,uha,3890a54ca360,-94.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-94.0
02_06_2021,24.0,uha,3890a5298a00,-53.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,telephone,3890a54ca362,-92.0
02_06_2021,24.0,eduroam,3890a54ca361,-93.0
02_06_2021,24.0,uha,3890a54ca360,-96.0
02_06_2021,24.0,uha,3890a5298a00,-53.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,telephone,3890a54ca362,-92.0
02_06_2021,24.0,uha,3890a54ca360,-93.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,uha,3890a5298a00,-53.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,telephone,3890a54ca362,-92.0
02_06_2021,24.0,uha,3890a54ca360,-94.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,uha,3890a5298a00,-53.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,uha,3890a54ca360,-93.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-94.0
02_06_2021,24.0,telephone,3890a5298a02,-52.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,uha,3890a5298a00,-54.0
02_06_2021,24.0,uha,3890a54ca360,-92.0
02_06_2021,24.0,telephone,3890a54ca362,-92.0
02_06_2021,24.0,eduroam,3890a54ca361,-93.0
02_06_2021,24.0,telephone,3890a5298a02,-52.0
02_06_2021,24.0,uha,3890a5298a00,-52.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,uha,3890a54ca360,-94.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-95.0
02_06_2021,24.0,uha,3890a5298a00,-51.0
02_06_2021,24.0,eduroam,3890a5298a01,-51.0
02_06_2021,24.0,telephone,3890a5298a02,-51.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-94.0
02_06_2021,24.0,uha,3890a54ca360,-95.0
02_06_2021,24.0,eduroam,3890a5298a01,-53.0
02_06_2021,24.0,telephone,3890a5298a02,-53.0
02_06_2021,24.0,uha,3890a5298a00,-54.0
02_06_2021,24.0,uha,3890a54ca360,-95.0
02_06_2021,24.0,telephone,3890a54ca362,-97.0
02_06_2021,24.0,uha,3890a5298a00,-56.0
02_06_2021,24.0,eduroam,3890a5298a01,-56.0
02_06_2021,24.0,telephone,3890a5298a02,-56.0
02_06_2021,24.0,uha,3890a54ca360,-93.0
02_06_2021,24.0,eduroam,3890a54ca361,-94.0
02_06_2021,24.0,telephone,3890a54ca362,-94.0
02_06_2021,24.0,uha,3890a5298a00,-56.0
02_06_2021,24.0,eduroam,3890a5298a01,-56.0
02_06_2021,24.0,telephone,3890a5298a02,-57.0
02_06_2021,24.0,eduroam,3890a54ca361,-93.0
02_06_2021,24.0,telephone,3890a54ca362,-93.0
02_06_2021,24.0,uha,3890a54ca360,-96.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-46.0
02_06_2021,24.1,eduroam,3890a5298a01,-52.0
02_06_2021,24.1,telephone,3890a5298a02,-52.0
02_06_2021,24.1,uha,3890a5298a00,-53.0
02_06_2021,24.1,uha,3890a5503e60,-72.0
02_06_2021,24.1,eduroam,3890a5503e61,-72.0
02_06_2021,24.1,telephone,3890a5503e62,-73.0
02_06_2021,24.1,eduroam,3890a5505381,-86.0
02_06_2021,24.1,uha,3890a5505380,-87.0
02_06_2021,24.1,telephone,3890a5505382,-88.0
02_06_2021,24.1,telephone,3890a5600b42,-88.0
02_06_2021,24.1,uha,3890a5600b40,-89.0
02_06_2021,24.1,eduroam,3890a5600b41,-89.0
02_06_2021,24.1,eduroam,3890a5573841,-93.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-47.0
02_06_2021,24.1,uha,3890a5298a00,-52.0
02_06_2021,24.1,eduroam,3890a5298a01,-52.0
02_06_2021,24.1,telephone,3890a5298a02,-53.0
02_06_2021,24.1,uha,3890a5503e60,-75.0
02_06_2021,24.1,eduroam,3890a5503e61,-75.0
02_06_2021,24.1,telephone,3890a5503e62,-75.0
02_06_2021,24.1,telephone,3890a5505382,-91.0
02_06_2021,24.1,uha,3890a5573840,-91.0
02_06_2021,24.1,uha,3890a5505380,-92.0
02_06_2021,24.1,eduroam,3890a5505381,-92.0
02_06_2021,24.1,telephone,3890a5573842,-92.0
02_06_2021,24.1,uha,3890a5600b40,-92.0
02_06_2021,24.1,telephone,3890a5600b42,-93.0
02_06_2021,24.1,eduroam,3890a5600b41,-94.0
02_06_2021,24.1,telephone,3890a5298a02,-52.0
02_06_2021,24.1,eduroam,3890a5298a01,-53.0
02_06_2021,24.1,uha,3890a5298a00,-53.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
02_06_2021,24.1,eduroam,3890a5503e61,-75.0
02_06_2021,24.1,telephone,3890a5503e62,-75.0
02_06_2021,24.1,uha,3890a5503e60,-75.0
02_06_2021,24.1,uha,3890a5505380,-89.0
02_06_2021,24.1,telephone,3890a5505382,-89.0
02_06_2021,24.1,eduroam,3890a5505381,-90.0
02_06_2021,24.1,uha,3890a5573840,-91.0
02_06_2021,24.1,telephone,3890a5573842,-92.0
02_06_2021,24.1,eduroam,3890a5573841,-93.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-43.0
02_06_2021,24.1,uha,3890a5298a00,-52.0
02_06_2021,24.1,eduroam,3890a5298a01,-53.0
02_06_2021,24.1,telephone,3890a5298a02,-53.0
02_06_2021,24.1,eduroam,3890a5503e61,-74.0
02_06_2021,24.1,telephone,3890a5503e62,-74.0
02_06_2021,24.1,uha,3890a5503e60,-75.0
02_06_2021,24.1,eduroam,3890a5505381,-90.0
02_06_2021,24.1,uha,3890a5573840,-91.0
02_06_2021,24.1,telephone,3890a5505382,-91.0
02_06_2021,24.1,telephone,3890a5573842,-92.0
02_06_2021,24.1,uha,3890a5505380,-92.0
02_06_2021,24.1,eduroam,3890a5573841,-92.0
02_06_2021,24.1,eduroam,3890a5600b41,-93.0
02_06_2021,24.1,uha,3890a5600b40,-95.0
02_06_2021,24.1,telephone,3890a5600b42,-95.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-43.0
02_06_2021,24.1,eduroam,3890a5298a01,-51.0
02_06_2021,24.1,uha,3890a5298a00,-52.0
02_06_2021,24.1,telephone,3890a5298a02,-52.0
02_06_2021,24.1,uha,3890a5503e60,-79.0
02_06_2021,24.1,eduroam,3890a5503e61,-80.0
02_06_2021,24.1,telephone,3890a5503e62,-80.0
02_06_2021,24.1,uha,3890a5573840,-89.0
02_06_2021,24.1,eduroam,3890a5505381,-89.0
02_06_2021,24.1,uha,3890a5505380,-90.0
02_06_2021,24.1,telephone,3890a5505382,-90.0
02_06_2021,24.1,eduroam,3890a5573841,-91.0
02_06_2021,24.1,telephone,3890a5600b42,-91.0
02_06_2021,24.1,telephone,3890a5573842,-93.0
02_06_2021,24.1,eduroam,3890a5600b41,-93.0
02_06_2021,24.1,uha,3890a5600b40,-95.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-43.0
02_06_2021,24.1,uha,3890a5298a00,-52.0
02_06_2021,24.1,eduroam,3890a5298a01,-52.0
02_06_2021,24.1,telephone,3890a5298a02,-52.0
02_06_2021,24.1,eduroam,3890a5503e61,-72.0
02_06_2021,24.1,uha,3890a5503e60,-73.0
02_06_2021,24.1,telephone,3890a5503e62,-73.0
02_06_2021,24.1,uha,3890a5573840,-91.0
02_06_2021,24.1,uha,3890a5600b40,-91.0
02_06_2021,24.1,eduroam,3890a5573841,-93.0
02_06_2021,24.1,telephone,3890a5600b42,-93.0
02_06_2021,24.1,uha,3890a54ca360,-94.0
02_06_2021,24.1,eduroam,3890a5600b41,-94.0
02_06_2021,24.1,telephone,3890a54ca362,-95.0
02_06_2021,24.1,P.H. EST PARMI NOUS,6ec7ece83154,-42.0
02_06_2021,24.1,eduroam,3890a5298a01,-50.0
02_06_2021,24.1,telephone,3890a5298a02,-50.0
02_06_2021,24.1,uha,3890a5298a00,-51.0
02_06_2021,24.1,uha,3890a5503e60,-71.0
02_06_2021,24.1,telephone,3890a5503e62,-72.0
02_06_2021,24.1,eduroam,3890a5503e61,-73.0
02_06_2021,24.1,uha,3890a5600b40,-90.0
02_06_2021,24.1,telephone,3890a5600b42,-90.0
02_06_2021,24.1,eduroam,3890a5600b41,-91.0
02_06_2021,24.1,telephone,3890a54ca362,-93.0
02_06_2021,24.1,telephone,3890a5505382,-94.0
02_06_2021,25.0,uha,3890a5298a00,-42.0
02_06_2021,25.0,eduroam,3890a5298a01,-42.0
02_06_2021,25.0,telephone,3890a5298a02,-42.0
02_06_2021,25.0,P.H. EST PARMI NOUS,6ec7ece83154,-63.0
02_06_2021,25.0,eduroam,3890a5505381,-76.0
02_06_2021,25.0,telephone,3890a5505382,-76.0
02_06_2021,25.0,uha,3890a5505380,-77.0
02_06_2021,25.0,eduroam,3890a5600b41,-87.0
02_06_2021,25.0,uha,3890a5600b40,-87.0
02_06_2021,25.0,telephone,3890a5600b42,-88.0
02_06_2021,25.0,telephone,3890a5573842,-91.0
02_06_2021,25.0,telephone,3890a54ca362,-92.0
02_06_2021,25.0,eduroam,3890a5573841,-92.0
02_06_2021,25.0,uha,3890a54ca360,-93.0
02_06_2021,25.0,uha,3890a5573840,-93.0
02_06_2021,25.0,uha,3890a5503e60,-93.0
02_06_2021,25.0,telephone,3890a5503e62,-93.0
02_06_2021,25.0,eduroam,3890a54ca361,-94.0
02_06_2021,25.0,eduroam,3890a5503e61,-95.0
02_06_2021,25.0,uha,3890a5298a00,-37.0
02_06_2021,25.0,telephone,3890a5298a02,-38.0
02_06_2021,25.0,eduroam,3890a5298a01,-39.0
02_06_2021,25.0,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,25.0,telephone,3890a5505382,-75.0
02_06_2021,25.0,uha,3890a5505380,-77.0
02_06_2021,25.0,eduroam,3890a5505381,-77.0
02_06_2021,25.0,uha,3890a5573840,-92.0
02_06_2021,25.0,uha,3890a5503e60,-92.0
02_06_2021,25.0,telephone,3890a5503e62,-92.0
02_06_2021,25.0,uha,3890a54ca360,-93.0
02_06_2021,25.0,eduroam,3890a54ca361,-93.0
02_06_2021,25.0,telephone,3890a54ca362,-93.0
02_06_2021,25.0,eduroam,3890a5573841,-94.0
02_06_2021,25.0,eduroam,3890a5503e61,-95.0
02_06_2021,25.0,eduroam,3890a5298a01,-38.0
02_06_2021,25.0,uha,3890a5298a00,-40.0
